"Date","Day Number","Day","Month","Short Month","Calendar Month Number","Calendar Month Label","Calendar Year","Calendar Year Label","Fiscal Month Number","Fiscal Month Label","Fiscal Year","Fiscal Year Label","ISO Week Number"
"2019-09-01","1","1","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","35"
"2019-09-02","2","2","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","36"
"2019-09-03","3","3","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","36"
"2019-09-04","4","4","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","36"
"2019-09-05","5","5","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","36"
"2019-09-06","6","6","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","36"
"2019-09-07","7","7","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","36"
"2019-09-08","8","8","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","36"
"2019-09-09","9","9","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","37"
"2019-09-10","10","10","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","37"
"2019-09-11","11","11","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","37"
"2019-09-12","12","12","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","37"
"2019-09-13","13","13","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","37"
"2019-09-14","14","14","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","37"
"2019-09-15","15","15","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","37"
"2019-09-16","16","16","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","38"
"2019-09-17","17","17","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","38"
"2019-09-18","18","18","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","38"
"2019-09-19","19","19","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","38"
"2019-09-20","20","20","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","38"
"2019-09-21","21","21","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","38"
"2019-09-22","22","22","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","38"
"2019-09-23","23","23","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","39"
"2019-09-24","24","24","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","39"
"2019-09-25","25","25","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","39"
"2019-09-26","26","26","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","39"
"2019-09-27","27","27","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","39"
"2019-09-28","28","28","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","39"
"2019-09-29","29","29","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","39"
"2019-09-30","30","30","September","Sep","9","CY2019-Sep","2019","CY2019","11","FY2019-Sep","2019","FY2019","40"
"2019-10-01","1","1","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","40"
"2019-10-02","2","2","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","40"
"2019-10-03","3","3","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","40"
"2019-10-04","4","4","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","40"
"2019-10-05","5","5","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","40"
"2019-10-06","6","6","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","40"
"2019-10-07","7","7","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","41"
"2019-10-08","8","8","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","41"
"2019-10-09","9","9","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","41"
"2019-10-10","10","10","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","41"
"2019-10-11","11","11","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","41"
"2019-10-12","12","12","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","41"
"2019-10-13","13","13","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","41"
"2019-10-14","14","14","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","42"
"2019-10-15","15","15","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","42"
"2019-10-16","16","16","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","42"
"2019-10-17","17","17","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","42"
"2019-10-18","18","18","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","42"
"2019-10-19","19","19","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","42"
"2019-10-20","20","20","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","42"
"2019-10-21","21","21","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","43"
"2019-10-22","22","22","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","43"
"2019-10-23","23","23","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","43"
"2019-10-24","24","24","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","43"
"2019-10-25","25","25","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","43"
"2019-10-26","26","26","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","43"
"2019-10-27","27","27","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","43"
"2019-10-28","28","28","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","44"
"2019-10-29","29","29","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","44"
"2019-10-30","30","30","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","44"
"2019-10-31","31","31","October","Oct","10","CY2019-Oct","2019","CY2019","12","FY2019-Oct","2019","FY2019","44"
"2019-11-01","1","1","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","44"
"2019-11-02","2","2","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","44"
"2019-11-03","3","3","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","44"
"2019-11-04","4","4","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","45"
"2019-11-05","5","5","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","45"
"2019-11-06","6","6","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","45"
"2019-11-07","7","7","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","45"
"2019-11-08","8","8","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","45"
"2019-11-09","9","9","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","45"
"2019-11-10","10","10","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","45"
"2019-11-11","11","11","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","46"
"2019-11-12","12","12","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","46"
"2019-11-13","13","13","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","46"
"2019-11-14","14","14","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","46"
"2019-11-15","15","15","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","46"
"2019-11-16","16","16","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","46"
"2019-11-17","17","17","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","46"
"2019-11-18","18","18","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","47"
"2019-11-19","19","19","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","47"
"2019-11-20","20","20","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","47"
"2019-11-21","21","21","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","47"
"2019-11-22","22","22","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","47"
"2019-11-23","23","23","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","47"
"2019-11-24","24","24","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","47"
"2019-11-25","25","25","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","48"
"2019-11-26","26","26","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","48"
"2019-11-27","27","27","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","48"
"2019-11-28","28","28","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","48"
"2019-11-29","29","29","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","48"
"2019-11-30","30","30","November","Nov","11","CY2019-Nov","2019","CY2019","1","FY2020-Nov","2020","FY2020","48"
"2019-12-01","1","1","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","48"
"2019-12-02","2","2","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","49"
"2019-12-03","3","3","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","49"
"2019-12-04","4","4","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","49"
"2019-12-05","5","5","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","49"
"2019-12-06","6","6","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","49"
"2019-12-07","7","7","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","49"
"2019-12-08","8","8","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","49"
"2019-12-09","9","9","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","50"
"2019-12-10","10","10","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","50"
"2019-12-11","11","11","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","50"
"2019-12-12","12","12","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","50"
"2019-12-13","13","13","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","50"
"2019-12-14","14","14","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","50"
"2019-12-15","15","15","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","50"
"2019-12-16","16","16","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","51"
"2019-12-17","17","17","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","51"
"2019-12-18","18","18","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","51"
"2019-12-19","19","19","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","51"
"2019-12-20","20","20","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","51"
"2019-12-21","21","21","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","51"
"2019-12-22","22","22","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","51"
"2019-12-23","23","23","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","52"
"2019-12-24","24","24","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","52"
"2019-12-25","25","25","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","52"
"2019-12-26","26","26","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","52"
"2019-12-27","27","27","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","52"
"2019-12-28","28","28","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","52"
"2019-12-29","29","29","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","52"
"2019-12-30","30","30","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","1"
"2019-12-31","31","31","December","Dec","12","CY2019-Dec","2019","CY2019","2","FY2020-Dec","2020","FY2020","1"
"2020-01-01","1","1","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","1"
"2020-01-02","2","2","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","1"
"2020-01-03","3","3","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","1"
"2020-01-04","4","4","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","1"
"2020-01-05","5","5","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","1"
"2020-01-06","6","6","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","2"
"2020-01-07","7","7","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","2"
"2020-01-08","8","8","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","2"
"2020-01-09","9","9","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","2"
"2020-01-10","10","10","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","2"
"2020-01-11","11","11","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","2"
"2020-01-12","12","12","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","2"
"2020-01-13","13","13","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","3"
"2020-01-14","14","14","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","3"
"2020-01-15","15","15","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","3"
"2020-01-16","16","16","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","3"
"2020-01-17","17","17","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","3"
"2020-01-18","18","18","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","3"
"2020-01-19","19","19","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","3"
"2020-01-20","20","20","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","4"
"2020-01-21","21","21","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","4"
"2020-01-22","22","22","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","4"
"2020-01-23","23","23","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","4"
"2020-01-24","24","24","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","4"
"2020-01-25","25","25","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","4"
"2020-01-26","26","26","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","4"
"2020-01-27","27","27","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","5"
"2020-01-28","28","28","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","5"
"2020-01-29","29","29","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","5"
"2020-01-30","30","30","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","5"
"2020-01-31","31","31","January","Jan","1","CY2020-Jan","2020","CY2020","3","FY2020-Jan","2020","FY2020","5"
"2020-02-01","1","1","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","5"
"2020-02-02","2","2","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","5"
"2020-02-03","3","3","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","6"
"2020-02-04","4","4","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","6"
"2020-02-05","5","5","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","6"
"2020-02-06","6","6","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","6"
"2020-02-07","7","7","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","6"
"2020-02-08","8","8","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","6"
"2020-02-09","9","9","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","6"
"2020-02-10","10","10","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","7"
"2020-02-11","11","11","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","7"
"2020-02-12","12","12","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","7"
"2020-02-13","13","13","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","7"
"2020-02-14","14","14","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","7"
"2020-02-15","15","15","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","7"
"2020-02-16","16","16","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","7"
"2020-02-17","17","17","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","8"
"2020-02-18","18","18","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","8"
"2020-02-19","19","19","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","8"
"2020-02-20","20","20","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","8"
"2020-02-21","21","21","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","8"
"2020-02-22","22","22","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","8"
"2020-02-23","23","23","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","8"
"2020-02-24","24","24","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","9"
"2020-02-25","25","25","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","9"
"2020-02-26","26","26","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","9"
"2020-02-27","27","27","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","9"
"2020-02-28","28","28","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","9"
"2020-02-29","29","29","February","Feb","2","CY2020-Feb","2020","CY2020","4","FY2020-Feb","2020","FY2020","9"
"2020-03-01","1","1","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","9"
"2020-03-02","2","2","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","10"
"2020-03-03","3","3","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","10"
"2020-03-04","4","4","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","10"
"2020-03-05","5","5","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","10"
"2020-03-06","6","6","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","10"
"2020-03-07","7","7","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","10"
"2020-03-08","8","8","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","10"
"2020-03-09","9","9","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","11"
"2020-03-10","10","10","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","11"
"2020-03-11","11","11","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","11"
"2020-03-12","12","12","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","11"
"2020-03-13","13","13","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","11"
"2020-03-14","14","14","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","11"
"2020-03-15","15","15","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","11"
"2020-03-16","16","16","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","12"
"2020-03-17","17","17","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","12"
"2020-03-18","18","18","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","12"
"2020-03-19","19","19","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","12"
"2020-03-20","20","20","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","12"
"2020-03-21","21","21","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","12"
"2020-03-22","22","22","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","12"
"2020-03-23","23","23","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","13"
"2020-03-24","24","24","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","13"
"2020-03-25","25","25","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","13"
"2020-03-26","26","26","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","13"
"2020-03-27","27","27","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","13"
"2020-03-28","28","28","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","13"
"2020-03-29","29","29","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","13"
"2020-03-30","30","30","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","14"
"2020-03-31","31","31","March","Mar","3","CY2020-Mar","2020","CY2020","5","FY2020-Mar","2020","FY2020","14"
"2020-04-01","1","1","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","14"
"2020-04-02","2","2","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","14"
"2020-04-03","3","3","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","14"
"2020-04-04","4","4","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","14"
"2020-04-05","5","5","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","14"
"2020-04-06","6","6","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","15"
"2020-04-07","7","7","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","15"
"2020-04-08","8","8","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","15"
"2020-04-09","9","9","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","15"
"2020-04-10","10","10","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","15"
"2020-04-11","11","11","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","15"
"2020-04-12","12","12","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","15"
"2020-04-13","13","13","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","16"
"2020-04-14","14","14","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","16"
"2020-04-15","15","15","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","16"
"2020-04-16","16","16","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","16"
"2020-04-17","17","17","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","16"
"2020-04-18","18","18","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","16"
"2020-04-19","19","19","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","16"
"2020-04-20","20","20","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","17"
"2020-04-21","21","21","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","17"
"2020-04-22","22","22","April","Apr","4","CY2020-Apr","2020","CY2020","6","FY2020-Apr","2020","FY2020","17"
